CO_IES;SG_UF;NO_MUNICIPIO;NO_CINE_ROTULO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;NO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;NO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;NO_CINE_AREA_DETALHADA;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_NACESTRANG;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_NACESTRANG;ANO
55;SP;São Paulo;Biologia formação de professor;"""0114B01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;20;13;7;0;7;12;0;0;0;0;10;0;1;5;0;0;2014
55;SP;São Paulo;Biologia formação de professor;"""0114B01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;22;13;9;0;3;13;0;1;0;0;13;1;3;0;0;0;2014
55;SP;São Paulo;Biologia;"""0511B01""";05;Ciências naturais, matemática e estatística;051;Ciências biológicas e correlatas;0511;Biologia;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;47;25;22;0;25;21;0;0;0;0;35;0;1;3;0;1;2014
55;SP;São Paulo;Biologia;"""0511B01""";05;Ciências naturais, matemática e estatística;051;Ciências biológicas e correlatas;0511;Biologia;4;3;1;0;4;0;0;0;0;0;3;0;0;1;0;0;44;24;20;0;22;17;0;0;0;0;29;0;4;1;0;0;2014
55;SP;São Paulo;Biomedicina;"""0914B01""";09;Saúde e bem-estar;091;Saúde;0914;Tecnologia de diagnóstico e tratamento médico;41;29;12;0;37;2;0;0;1;0;26;1;7;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014
55;SP;São Paulo;Contabilidade;"""0411C01""";04;Negócios, administração e direito;041;Negócios e administração;0411;Contabilidade e tributação;151;52;99;1;112;22;1;2;1;0;101;4;24;14;1;1;97;43;54;0;62;28;0;0;2;0;64;0;10;16;0;2;2014
55;SP;São Paulo;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;60;27;33;0;50;5;1;1;1;0;39;4;4;10;0;2;31;9;22;0;14;10;2;0;1;0;20;3;5;0;0;0;2014
55;SP;São Paulo;Ciências naturais formação de professor;"""0114C02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);112;52;60;0;69;20;5;6;2;1;64;8;4;34;0;1;30;22;8;0;5;10;3;1;1;1;14;3;7;1;0;0;2014
55;SP;São Paulo;Economia;"""0311E01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0311;Economia;201;49;152;2;182;8;4;0;2;0;145;4;6;15;0;3;151;39;112;0;91;52;0;1;0;0;102;0;19;15;0;0;2014
55;SP;São Paulo;Programas interdisciplinares abrangendo saúde e bem-estar;"""0988P01""";09;Saúde e bem-estar;098;Programas interdisciplinares abrangendo saúde e bem-estar;0988;Programas interdisciplinares abrangendo saúde e bem-estar;8;7;1;0;5;2;0;0;0;0;3;0;0;1;0;0;3;3;0;0;1;1;0;0;0;0;2;0;0;0;0;0;2014
55;SP;São Paulo;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;"""0588P01""";05;Ciências naturais, matemática e estatística;058;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;0588;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;20;1;19;1;19;0;0;0;0;0;13;1;0;3;1;0;13;4;9;0;12;1;0;0;0;0;10;0;1;1;0;0;2014
55;SP;São Paulo;Ciências sociais formação de professor;"""0114C03""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;12;12;0;3;15;0;0;2;0;13;1;3;1;0;0;2014
55;SP;São Paulo;Ciências sociais;"""0312C02""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0312;Ciências sociais e políticas;228;97;131;2;162;39;5;6;1;0;171;10;11;15;0;0;134;65;69;0;61;51;6;2;2;1;88;3;22;2;0;1;2014
55;SP;São Paulo;Produção editorial;"""0321P01""";03;Ciências sociais, comunicação e informação;032;Comunicação e informação;0321;Comunicação e reportagem;16;10;6;0;14;2;0;0;0;0;11;0;0;4;0;0;19;13;6;0;13;4;0;0;0;0;13;0;1;3;0;0;2014
55;SP;São Paulo;Jornalismo;"""0321J01""";03;Ciências sociais, comunicação e informação;032;Comunicação e informação;0321;Comunicação e reportagem;62;38;24;0;60;1;0;0;0;0;49;2;1;6;0;0;37;23;14;0;29;7;0;0;0;0;29;2;3;2;0;0;2014
55;SP;São Paulo;Publicidade e propaganda;"""0414P01""";04;Negócios, administração e direito;041;Negócios e administração;0414;Marketing e propaganda;50;21;29;2;45;1;1;0;0;0;40;1;2;6;0;1;45;17;28;0;28;17;0;0;0;0;34;0;4;3;0;0;2014
55;SP;São Paulo;Relações públicas;"""0414R01""";04;Negócios, administração e direito;041;Negócios e administração;0414;Marketing e propaganda;56;38;18;0;48;6;1;0;0;0;42;1;2;6;0;0;45;33;12;0;34;10;0;0;0;0;38;1;2;2;0;0;2014
55;SP;São Paulo;Design;"""0212D02""";02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;43;27;16;0;37;5;0;0;0;0;23;2;9;3;0;0;41;27;14;0;12;28;0;0;0;0;29;1;2;6;0;0;2014
55;SP;São Paulo;Direito;"""0421D01""";04;Negócios, administração e direito;042;Direito;0421;Direito;460;200;260;4;399;25;11;3;3;0;372;3;27;50;0;0;384;169;215;0;287;68;5;6;3;0;309;3;39;22;0;0;2014
55;SP;São Paulo;Teatro formação de professor;"""0114T01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);10;5;5;0;8;2;0;0;0;0;7;1;0;2;0;1;6;5;1;0;0;6;0;0;0;0;4;1;1;0;0;0;2014
55;SP;São Paulo;Artes visuais formação de professor;"""0114A02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;1;1;1;0;0;0;2;0;0;0;0;0;2014
55;SP;São Paulo;Música formação de professor;"""0114M02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;3;0;3;4;1;1;0;0;6;0;1;1;0;0;2014
55;SP;São Paulo;Educação física formação de professor;"""0114E03""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;8;7;0;8;5;1;0;0;0;10;1;0;0;0;0;2014
55;SP;São Paulo;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;12;15;0;18;7;0;1;0;0;20;1;0;4;0;0;2014
55;SP;São Paulo;Ensino profissionalizante em área específica formação de professor;"""0114E06""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);38;20;18;0;13;14;1;1;1;0;27;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014
55;SP;São Paulo;Enfermagem;"""0913E01""";09;Saúde e bem-estar;091;Saúde;0913;Enfermagem;84;75;9;0;77;5;0;0;0;0;59;3;5;14;0;0;90;83;7;0;62;24;0;1;1;0;63;8;8;10;0;0;2014
55;SP;São Paulo;Enfermagem formação de professor;"""0114E05""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;13;6;0;5;13;0;0;0;0;14;0;1;1;0;0;2014
55;SP;São Paulo;Engenharia ambiental;"""0712E01""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0712;Tecnologia de proteção ambiental;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;4;21;0;10;14;0;0;0;0;9;1;1;1;0;0;2014
55;SP;São Paulo;Engenharia civil;"""0732E01""";07;Engenharia, produção e construção;073;Arquitetura e construção;0732;Engenharia civil e construção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;29;94;0;66;51;0;0;0;0;70;2;4;16;0;6;2014
55;SP;São Paulo;Engenharia de computação (DCN Engenharia);"""0714E04""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0714;Eletrônica e automação;34;2;32;0;34;0;0;0;0;0;23;0;8;3;0;0;14;1;13;0;9;5;0;0;0;0;6;0;4;3;0;0;2014
55;SP;São Paulo;Engenharia de computação (DCN Engenharia);"""0714E04""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0714;Eletrônica e automação;46;7;39;1;42;2;1;0;0;0;29;0;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014
55;SP;São Paulo;Engenharia de materiais;"""0722E01""";07;Engenharia, produção e construção;072;Produção e processamento;0722;Materiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;8;11;0;5;14;0;0;0;0;14;1;0;1;0;0;2014
55;SP;São Paulo;Engenharia de minas;"""0724E01""";07;Engenharia, produção e construção;072;Produção e processamento;0724;Mineração e extração;39;18;21;0;39;0;0;0;0;0;26;0;8;5;0;0;11;0;11;0;7;3;0;0;0;0;7;0;1;0;0;0;2014
55;SP;São Paulo;Engenharia de petróleo;"""0724E02""";07;Engenharia, produção e construção;072;Produção e processamento;0724;Mineração e extração;47;18;29;0;46;1;0;0;0;0;33;2;5;7;0;1;10;3;7;0;7;3;0;0;0;0;6;0;0;1;1;2;2014
55;SP;São Paulo;Engenharia de produção;"""0725E02""";07;Engenharia, produção e construção;072;Produção e processamento;0725;Produção e processos de fabricação;65;14;51;1;63;0;0;0;0;0;53;0;9;3;0;1;47;6;41;0;29;18;0;0;0;0;31;0;3;10;0;3;2014
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;6;30;0;27;7;0;1;0;0;25;0;1;7;0;0;2014
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1;31;0;19;13;0;0;0;0;21;1;3;3;0;0;2014
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;1;38;0;18;16;0;1;0;0;17;1;4;4;0;0;2014
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;5;32;0;22;14;0;0;0;0;26;0;3;2;0;0;2014
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;9;0;6;6;0;0;0;0;8;0;0;1;0;0;2014
55;SP;São Paulo;Engenharia mecatrônica;"""0714E09""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0714;Eletrônica e automação;58;5;53;0;58;0;0;0;0;0;34;0;12;11;0;0;33;4;29;0;19;14;0;0;0;0;16;1;2;7;0;1;2014
55;SP;São Paulo;Engenharia mecânica;"""0715E02""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0715;Engenharia mecânica e metalurgia;67;10;57;0;65;2;0;0;0;0;50;3;5;7;0;1;71;9;62;0;39;30;0;0;0;0;53;0;4;6;0;2;2014
55;SP;São Paulo;Engenharia metalúrgica;"""0715E03""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0715;Engenharia mecânica e metalurgia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;11;0;3;8;0;0;0;0;7;1;0;1;0;0;2014
55;SP;São Paulo;Engenharia naval;"""0716E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0716;Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária;38;2;36;0;38;0;0;0;0;0;33;0;4;1;0;0;30;2;28;0;16;10;0;0;0;0;19;0;1;3;0;2;2014
55;SP;São Paulo;Engenharia química;"""0711E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0711;Engenharia química e de processos;58;19;39;1;57;0;0;0;0;0;45;0;6;5;0;0;62;24;38;0;50;12;0;0;0;0;41;0;3;11;0;2;2014
55;SP;São Paulo;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;9;27;0;25;8;1;0;0;0;32;0;0;4;0;0;2014
55;SP;São Paulo;Estatística;"""0542E01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0542;Estatística;52;16;36;0;38;7;1;3;0;1;39;1;3;6;0;1;8;5;3;0;3;3;0;0;0;0;3;0;1;1;0;0;2014
55;SP;São Paulo;Farmácia;"""0916F01""";09;Saúde e bem-estar;091;Saúde;0916;Farmácia;78;57;21;0;73;5;0;0;0;0;50;2;14;7;0;0;49;32;17;0;21;28;0;0;0;0;33;0;1;7;0;2;2014
55;SP;São Paulo;Farmácia;"""0916F01""";09;Saúde e bem-estar;091;Saúde;0916;Farmácia;71;51;20;0;56;10;2;0;0;0;49;3;10;5;0;0;69;49;20;0;5;58;0;0;0;0;39;0;2;7;0;0;2014
55;SP;São Paulo;Filosofia formação de professor;"""0114F01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;19;0;6;7;1;3;0;0;9;0;4;0;0;0;2014
55;SP;São Paulo;Filosofia;"""0223F01""";02;Artes e humanidades;022;Humanidades (exceto línguas);0223;Filosofia e ética;176;45;131;0;72;50;8;14;7;2;122;5;9;23;1;2;108;31;77;0;19;39;11;6;4;4;69;5;14;3;0;0;2014
55;SP;São Paulo;Fisioterapia;"""0915F01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;24;19;5;0;24;0;0;0;0;0;21;0;2;1;0;0;12;11;1;0;9;3;0;0;0;0;7;0;0;4;0;0;2014
55;SP;São Paulo;Fonoaudiologia;"""0915F02""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;25;20;5;0;21;3;1;0;0;0;13;2;2;7;0;0;20;19;1;0;19;1;0;0;0;0;12;1;4;3;0;0;2014
55;SP;São Paulo;Física formação de professor;"""0114F02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);117;26;91;0;65;22;4;8;2;0;71;4;8;16;0;0;62;24;38;0;17;20;2;5;2;1;36;1;3;1;1;0;2014
55;SP;São Paulo;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;57;11;46;0;27;25;1;0;0;0;47;1;4;1;0;0;2014
55;SP;São Paulo;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;2014
55;SP;São Paulo;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;1;2;0;0;0;0;2;0;0;1;0;0;2014
55;SP;São Paulo;Ciências naturais formação de professor;"""0114C02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);47;29;18;0;22;9;6;5;0;0;30;3;3;6;1;3;23;11;12;0;5;6;4;3;1;1;10;2;3;3;0;1;2014
55;SP;São Paulo;Geofísica;"""0532G01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0532;Ciências da terra;33;10;23;0;28;3;0;1;0;0;25;0;1;6;0;0;36;11;25;0;13;18;0;0;1;0;21;0;2;2;0;0;2014
55;SP;São Paulo;Geografia formação de professor;"""0114G01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);7;3;4;0;3;1;0;0;1;0;5;0;0;0;0;0;52;21;31;0;8;24;5;0;1;1;31;1;3;0;0;0;2014
55;SP;São Paulo;Geografia;"""0312G01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0312;Ciências sociais e políticas;182;65;117;0;127;31;2;7;2;1;121;14;5;26;0;3;70;28;42;0;16;33;6;0;1;0;43;1;6;0;0;0;2014
55;SP;São Paulo;Geologia;"""0532G02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0532;Ciências da terra;57;21;36;1;51;3;0;1;0;1;45;3;0;2;0;1;49;8;41;0;24;19;1;0;0;0;31;1;8;2;0;0;2014
55;SP;São Paulo;Ensino profissionalizante em área específica formação de professor;"""0114E06""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;2014
55;SP;São Paulo;Gerontologia;"""0921G01""";09;Saúde e bem-estar;092;Bem-estar;0921;Assistência a idosos e a deficientes;50;34;16;0;41;2;1;2;2;0;31;4;3;10;0;0;45;41;4;0;34;9;0;0;0;1;32;3;5;5;0;1;2014
55;SP;São Paulo;Gestão ambiental;"""0712G01""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0712;Tecnologia de proteção ambiental;116;75;41;1;103;5;3;1;1;0;76;7;5;24;0;0;129;81;48;0;78;43;0;0;1;0;88;4;14;8;0;0;2014
55;SP;São Paulo;Gestão pública;"""0413G12""";04;Negócios, administração e direito;041;Negócios e administração;0413;Gestão e administração;115;57;58;0;87;15;3;3;3;0;71;6;12;18;2;0;67;33;34;0;29;24;1;2;0;0;43;2;8;2;0;0;2014
55;SP;São Paulo;História formação de professor;"""0114H01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);26;11;15;0;16;2;3;1;1;0;21;1;1;3;0;0;97;44;53;0;37;41;6;4;0;0;63;5;14;2;0;0;2014
55;SP;São Paulo;História;"""0222H01""";02;Artes e humanidades;022;Humanidades (exceto línguas);0222;História e arqueologia;287;113;174;1;211;43;8;7;4;0;222;11;11;37;0;1;217;88;129;0;100;82;8;5;2;0;156;6;32;4;0;2;2014
55;SP;São Paulo;Turismo;"""1015T01""";10;Serviços;101;Serviços pessoais;1015;Turismo e hotelaria;119;73;46;1;102;9;1;1;2;0;79;10;4;24;0;0;104;79;25;0;67;32;2;3;0;0;71;1;9;10;1;1;2014
55;SP;São Paulo;Letras português formação de professor;"""0115L13""";01;Educação;011;Educação;0115;Formação de professores de letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;53;25;0;15;43;4;2;1;0;39;3;12;3;0;0;2014
55;SP;São Paulo;Letras alemão;"""0231L01""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;41;5;0;21;21;1;0;0;0;36;1;4;1;0;0;2014
55;SP;São Paulo;Letras outras línguas estrangeiras modernas;"""0231L11""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2014
55;SP;São Paulo;Letras outras línguas estrangeiras modernas;"""0231L11""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;3;0;3;7;0;0;1;0;5;0;1;4;0;1;2014
55;SP;São Paulo;Letras espanhol;"""0231L03""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;36;10;0;16;21;4;0;0;0;34;0;5;0;0;0;2014
55;SP;São Paulo;Letras francês;"""0231L04""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;38;10;0;18;16;3;1;2;2;39;1;3;1;0;0;2014
55;SP;São Paulo;Letras línguas estrangeiras clássicas;"""0231L09""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;2;0;3;4;0;1;0;0;6;0;2;0;0;0;2014
55;SP;São Paulo;Letras outras línguas estrangeiras modernas;"""0231L11""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014
55;SP;São Paulo;Letras inglês;"""0231L05""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;49;24;0;38;18;4;3;1;0;48;0;8;9;0;2;2014
55;SP;São Paulo;Letras italiano;"""0231L06""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;20;5;0;10;11;0;1;1;0;21;1;2;0;0;0;2014
55;SP;São Paulo;Letras japonês;"""0231L07""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;9;5;0;5;6;0;0;0;0;6;0;2;6;0;0;2014
55;SP;São Paulo;Letras línguas estrangeiras clássicas;"""0231L09""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;6;0;4;4;0;0;0;0;7;0;0;0;0;0;2014
55;SP;São Paulo;Letras linguística;"""0231L10""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;25;7;0;14;10;1;3;0;0;22;4;3;3;0;0;2014
55;SP;São Paulo;Letras português;"""0231L12""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449;320;129;0;169;177;17;11;6;2;304;12;60;17;1;4;2014
55;SP;São Paulo;Letras outras línguas estrangeiras modernas;"""0231L11""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;3;0;4;4;0;0;0;0;8;0;0;0;0;0;2014
55;SP;São Paulo;Letras outras línguas estrangeiras modernas;"""0231L11""";02;Artes e humanidades;023;Línguas;0231;Letras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;1;2;0;0;0;0;2;0;0;0;0;0;2014
55;SP;São Paulo;Marketing;"""0414M01""";04;Negócios, administração e direito;041;Negócios e administração;0414;Marketing e propaganda;118;62;56;0;106;9;1;0;0;0;76;3;22;12;0;4;107;53;54;0;68;37;0;0;0;0;79;3;7;11;1;0;2014
55;SP;São Paulo;Matemática;"""0541M01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;35;11;24;0;28;4;1;2;0;0;25;0;1;2;0;1;10;3;7;0;8;2;0;0;0;0;8;0;1;1;0;0;2014
55;SP;São Paulo;Matemática formação de professor;"""0114M01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);169;54;115;1;103;29;7;8;2;0;109;3;14;25;0;2;51;20;31;0;19;19;2;3;3;0;25;2;12;1;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;2;0;0;0;0;0;3;0;0;0;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;1;0;0;0;0;0;0;0;2;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;0;0;0;0;1;0;1;0;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;1;4;1;0;0;0;6;0;0;0;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;11;0;4;6;0;0;0;0;6;0;1;2;0;0;2014
55;SP;São Paulo;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;1;3;0;0;0;0;3;0;1;0;0;0;2014
